,agencia,decisao,canal,DT_PROPOSTA,regra,publico,segmento,cheque_especial,qtd,Score_A,Score_B,TimeOut_A,TimeOut_B,Limite,lat,lon
9265,8,DERIVAR,Mobile Banking PJ,2021-09-19,08,PJ,Alta Renda,FALSE,3556,182,45,Consulta OK,Consulta OK,0,-23.568488675269393,-46.56949556817249
9266,14,DERIVAR,Mobile Banking PF,2021-09-03,09,PF,Massificado,FALSE,2057,520,89,TimeOut,Consulta OK,0,-23.556525074293024,-46.65793940965096
9267,7,DERIVAR,Internet Banking PJ,2021-09-16,07,PJ,Massificado,FALSE,17,267,68,Consulta OK,Consulta OK,0,-23.49917934548328,-46.56024066282118
9268,1,DERIVAR,Internet Banking PF,2021-09-01,09,PF,Média Renda,TRUE,6725,363,22,Consulta OK,Consulta OK,0,-23.443162418402977,-46.392277597206466
9269,19,DERIVAR,Internet Banking PJ,2021-09-15,09,PJ,Alta Renda,FALSE,2407,168,62,Consulta OK,Consulta OK,0,-23.30357402757361,-46.82982213209461
9270,12,DERIVAR,Internet Banking PF,2021-09-19,08,PF,Média Renda,FALSE,4159,196,4,Consulta OK,Consulta OK,0,-23.872206537575376,-46.59095730475442
9271,18,NEGAR,Internet Banking PF,2021-09-03,02,PF,Altíssima Renda,TRUE,6579,129,85,Consulta OK,Consulta OK,0,-23.439655555443696,-46.28372068452328
9272,18,DERIVAR,Internet Banking PJ,2021-09-09,08,PJ,Massificado,FALSE,1130,490,101,Consulta OK,TimeOut,0,-23.66961852149153,-46.8261275729732
9273,17,DERIVAR,Internet Banking PJ,2021-09-13,07,PJ,Altíssima Renda,FALSE,6526,285,64,Consulta OK,Consulta OK,0,-23.356467261438898,-46.7395067564392
9274,17,NEGAR,Agência Física PJ,2021-09-20,02,PJ,Altíssima Renda,FALSE,5935,71,53,Consulta OK,Consulta OK,0,-23.317715274835,-46.54279093243562
9275,14,NEGAR,Internet Banking PJ,2021-09-04,01,PJ,Alta Renda,TRUE,437,3,34,Consulta OK,Consulta OK,0,-23.372672830094846,-46.6835920087581
9276,15,APROVAR,Mobile Banking PF,2021-09-02,10,PF,Massificado,FALSE,6439,407,37,Consulta OK,Consulta OK,6947681,-23.68405187120726,-46.43125259919015
9277,7,DERIVAR,Agência Física PF,2021-09-17,07,PF,Média Renda,FALSE,737,379,17,Consulta OK,Consulta OK,0,-23.867915265705975,-46.8253234493213
9278,11,DERIVAR,Internet Banking PJ,2021-09-07,09,PJ,Média Renda,FALSE,2912,447,110,Consulta OK,TimeOut,0,-23.60993489609357,-46.43627490450862
9279,12,DERIVAR,Internet Banking PJ,2021-09-02,06,PJ,Média Renda,FALSE,3484,10,79,Consulta OK,Consulta OK,0,-23.578244696115732,-46.76065891647655
9280,10,NEGAR,Internet Banking PF,2021-09-19,05,PF,Alta Renda,FALSE,2493,466,33,Consulta OK,Consulta OK,0,-23.750626604445785,-46.43263425091029
9281,10,NEGAR,Agência Física PJ,2021-09-17,04,PJ,Média Renda,TRUE,6881,527,32,TimeOut,Consulta OK,0,-23.445564785844894,-46.286956354592434
9282,11,NEGAR,Agência Física PJ,2021-09-18,01,PJ,Média Renda,FALSE,288,114,97,Consulta OK,Consulta OK,0,-23.639609888417585,-46.65147474702027
9283,7,DERIVAR,Mobile Banking PF,2021-09-04,07,PF,Média Renda,TRUE,5938,197,46,Consulta OK,Consulta OK,0,-23.547857475292524,-46.841602038236815
9284,14,DERIVAR,Agência Física PF,2021-09-04,06,PF,Média Renda,FALSE,6401,443,30,Consulta OK,Consulta OK,0,-23.863830808826,-46.65099135417251
9285,12,DERIVAR,Agência Física PJ,2021-09-01,08,PJ,Massificado,FALSE,6321,266,8,Consulta OK,Consulta OK,0,-23.727245255307768,-46.69477867002703
9286,10,DERIVAR,Agência Física PJ,2021-09-13,08,PJ,Massificado,FALSE,2076,126,34,Consulta OK,Consulta OK,0,-23.162456356018403,-46.369702384547665
9287,11,DERIVAR,Agência Física PJ,2021-09-09,07,PJ,Alta Renda,TRUE,2880,59,65,Consulta OK,Consulta OK,0,-23.6595410427927,-46.500660548984
9288,1,NEGAR,Mobile Banking PF,2021-09-03,02,PF,Média Renda,TRUE,1504,544,13,TimeOut,Consulta OK,0,-23.373850926168014,-46.68720161936989
9289,17,APROVAR,Mobile Banking PF,2021-09-18,10,PF,Média Renda,TRUE,1510,545,95,TimeOut,Consulta OK,1741030,-23.5628462348991,-46.48867218763683
9290,12,NEGAR,Agência Física PF,2021-09-03,03,PF,Alta Renda,FALSE,5768,481,76,Consulta OK,Consulta OK,0,-23.58398646706927,-46.96390431445951
9291,10,APROVAR,Agência Física PJ,2021-09-06,10,PJ,Altíssima Renda,TRUE,3213,17,37,Consulta OK,Consulta OK,3261195,-23.398104103680105,-46.74591760813686
9292,16,DERIVAR,Mobile Banking PF,2021-09-09,06,PF,Altíssima Renda,FALSE,4846,381,10,Consulta OK,Consulta OK,0,-23.37646924596638,-46.59383195264048
9293,2,DERIVAR,Mobile Banking PJ,2021-09-10,06,PJ,Média Renda,TRUE,5347,440,61,Consulta OK,Consulta OK,0,-23.63814555235531,-46.52285279362433
9294,19,NEGAR,Internet Banking PJ,2021-09-13,03,PJ,Massificado,TRUE,3335,402,14,Consulta OK,Consulta OK,0,-23.774738100920946,-46.75657968356975
9295,10,DERIVAR,Internet Banking PJ,2021-09-02,08,PJ,Alta Renda,FALSE,1529,50,106,Consulta OK,TimeOut,0,-23.37028086993091,-46.31523438239874
9296,8,NEGAR,Agência Física PJ,2021-09-12,04,PJ,Massificado,FALSE,5772,161,46,Consulta OK,Consulta OK,0,-23.63281170074792,-46.045827679272776
9297,17,NEGAR,Mobile Banking PF,2021-09-02,03,PF,Alta Renda,FALSE,5589,485,9,Consulta OK,Consulta OK,0,-23.352268818266893,-46.30185543777496
9298,11,DERIVAR,Mobile Banking PJ,2021-09-19,08,PJ,Alta Renda,FALSE,4811,42,71,Consulta OK,Consulta OK,0,-23.649347195427996,-46.24455584952861
9299,4,NEGAR,Mobile Banking PF,2021-09-02,03,PF,Alta Renda,TRUE,417,447,32,Consulta OK,Consulta OK,0,-23.65413137624972,-46.36315362055444
9300,19,DERIVAR,Mobile Banking PJ,2021-09-12,08,PJ,Massificado,FALSE,1166,206,99,Consulta OK,Consulta OK,0,-23.806460140312566,-46.59713914801987
9301,12,APROVAR,Agência Física PJ,2021-09-17,10,PJ,Alta Renda,FALSE,1296,366,99,Consulta OK,Consulta OK,729648,-23.15635723868397,-46.6532706696565
9302,11,DERIVAR,Agência Física PF,2021-09-12,06,PF,Massificado,TRUE,3622,480,38,Consulta OK,Consulta OK,0,-23.355195948338174,-46.717888874567045
9303,1,DERIVAR,Mobile Banking PF,2021-09-01,08,PF,Média Renda,TRUE,1139,183,110,Consulta OK,TimeOut,0,-23.7912514080636,-46.69355492294493
9304,5,NEGAR,Mobile Banking PJ,2021-09-17,05,PJ,Massificado,FALSE,802,218,85,Consulta OK,Consulta OK,0,-23.38355549089497,-46.58494661044455
9305,2,APROVAR,Agência Física PF,2021-09-16,10,PF,Altíssima Renda,FALSE,5066,47,64,Consulta OK,Consulta OK,9037744,-23.913065988968015,-46.29643950914708
9306,5,DERIVAR,Internet Banking PF,2021-09-04,07,PF,Massificado,FALSE,6500,279,19,Consulta OK,Consulta OK,0,-23.639457668317466,-46.74784215641705
9307,10,NEGAR,Mobile Banking PF,2021-09-11,01,PF,Alta Renda,FALSE,6492,296,47,Consulta OK,Consulta OK,0,-23.61267532665867,-46.46702955124605
9308,1,NEGAR,Agência Física PF,2021-09-16,03,PF,Altíssima Renda,FALSE,5979,473,13,Consulta OK,Consulta OK,0,-23.37177712547457,-46.392749974526104
9309,8,APROVAR,Internet Banking PJ,2021-09-06,10,PJ,Alta Renda,TRUE,1942,6,2,Consulta OK,Consulta OK,3340240,-23.629494372676035,-46.53524253398367
9310,6,NEGAR,Mobile Banking PF,2021-09-09,05,PF,Massificado,FALSE,6390,320,16,Consulta OK,Consulta OK,0,-23.724509689737424,-46.392783420802694
9311,16,NEGAR,Agência Física PJ,2021-09-14,03,PJ,Alta Renda,TRUE,6103,129,57,Consulta OK,Consulta OK,0,-23.416899205928782,-46.67150195349751
9312,17,DERIVAR,Agência Física PJ,2021-09-07,09,PJ,Média Renda,TRUE,3510,409,97,Consulta OK,Consulta OK,0,-23.385572988447002,-46.617346258049714
9313,6,NEGAR,Internet Banking PF,2021-09-15,01,PF,Altíssima Renda,TRUE,196,232,28,Consulta OK,Consulta OK,0,-23.5703948036145,-46.85319639855057
9314,20,DERIVAR,Mobile Banking PJ,2021-09-06,08,PJ,Massificado,TRUE,1590,312,34,Consulta OK,Consulta OK,0,-23.66694571689816,-46.77702936799829
9315,20,APROVAR,Agência Física PJ,2021-09-06,10,PJ,Massificado,FALSE,5199,485,52,Consulta OK,Consulta OK,3748479,-23.791172039889723,-45.91462720509566
9316,10,NEGAR,Internet Banking PJ,2021-09-01,02,PJ,Altíssima Renda,TRUE,1510,350,92,Consulta OK,Consulta OK,0,-23.33753445047176,-46.73597883495105
9317,16,NEGAR,Mobile Banking PJ,2021-09-12,03,PJ,Alta Renda,TRUE,6962,396,69,Consulta OK,Consulta OK,0,-23.694567144355094,-46.49374211869604
9318,4,DERIVAR,Internet Banking PF,2021-09-13,09,PF,Média Renda,TRUE,779,548,55,TimeOut,Consulta OK,0,-23.5535167377188,-46.48901088584471
9319,8,NEGAR,Internet Banking PJ,2021-09-05,05,PJ,Média Renda,TRUE,3003,542,14,TimeOut,Consulta OK,0,-23.504468773668346,-46.91196477843233
9320,3,NEGAR,Mobile Banking PF,2021-09-13,04,PF,Média Renda,TRUE,3159,117,61,Consulta OK,Consulta OK,0,-23.296917704735854,-46.65570581378388
9321,12,DERIVAR,Mobile Banking PF,2021-09-19,09,PF,Altíssima Renda,FALSE,3154,114,45,Consulta OK,Consulta OK,0,-23.35054546086334,-46.75757799730594
9322,19,NEGAR,Agência Física PF,2021-09-12,01,PF,Alta Renda,FALSE,4724,330,77,Consulta OK,Consulta OK,0,-23.19481118416824,-46.64673475807604
9323,13,DERIVAR,Internet Banking PF,2021-09-18,08,PF,Altíssima Renda,TRUE,4402,399,20,Consulta OK,Consulta OK,0,-23.71747334318051,-46.680584258782446
9324,11,NEGAR,Agência Física PF,2021-09-05,04,PF,Altíssima Renda,FALSE,158,157,109,Consulta OK,TimeOut,0,-23.6981008160682,-46.57115390593737
9325,5,APROVAR,Internet Banking PF,2021-09-11,10,PF,Altíssima Renda,FALSE,3363,473,93,Consulta OK,Consulta OK,5047863,-23.41812145450062,-46.58997211611708
9326,16,NEGAR,Internet Banking PJ,2021-09-10,03,PJ,Alta Renda,FALSE,841,496,15,Consulta OK,Consulta OK,0,-23.745615188975567,-46.40462877333002
9327,12,DERIVAR,Mobile Banking PF,2021-09-02,06,PF,Alta Renda,FALSE,6068,208,76,Consulta OK,Consulta OK,0,-23.070369771806757,-46.751964044364435
9328,1,NEGAR,Mobile Banking PF,2021-09-16,01,PF,Massificado,FALSE,5372,319,88,Consulta OK,Consulta OK,0,-23.62537597159664,-46.62162630100367
9329,4,NEGAR,Internet Banking PJ,2021-09-19,03,PJ,Alta Renda,FALSE,1949,418,106,Consulta OK,TimeOut,0,-23.766118016621053,-46.83329362074139
9330,16,NEGAR,Internet Banking PJ,2021-09-16,04,PJ,Massificado,FALSE,4216,101,105,Consulta OK,TimeOut,0,-23.56905099471161,-46.47271099022402
9331,9,DERIVAR,Agência Física PJ,2021-09-19,09,PJ,Altíssima Renda,FALSE,6704,188,64,Consulta OK,Consulta OK,0,-23.881528872774567,-46.79608911880894
9332,3,APROVAR,Agência Física PF,2021-09-20,10,PF,Alta Renda,TRUE,838,278,49,Consulta OK,Consulta OK,814536,-23.41392760643808,-46.24230665266226
9333,7,DERIVAR,Agência Física PJ,2021-09-15,08,PJ,Alta Renda,FALSE,5093,27,47,Consulta OK,Consulta OK,0,-23.818017213681223,-46.48400591939659
9334,6,APROVAR,Internet Banking PJ,2021-09-20,10,PJ,Alta Renda,FALSE,586,543,77,TimeOut,Consulta OK,971002,-23.48782527300275,-46.545848770210064
9335,14,NEGAR,Mobile Banking PJ,2021-09-18,04,PJ,Altíssima Renda,TRUE,3855,287,29,Consulta OK,Consulta OK,0,-23.48992080736912,-46.53167117569602
9336,14,NEGAR,Mobile Banking PJ,2021-09-01,02,PJ,Média Renda,FALSE,5287,481,101,Consulta OK,TimeOut,0,-23.596184425284836,-46.539085683556834
9337,12,DERIVAR,Mobile Banking PJ,2021-09-13,06,PJ,Alta Renda,TRUE,5270,233,105,Consulta OK,TimeOut,0,-23.755271092506035,-46.54298459224019
9338,1,APROVAR,Internet Banking PJ,2021-09-05,10,PJ,Média Renda,TRUE,3831,208,1,Consulta OK,Consulta OK,6374784,-23.77203662052653,-46.64722973744152
9339,4,APROVAR,Internet Banking PJ,2021-09-16,10,PJ,Média Renda,FALSE,3495,72,48,Consulta OK,Consulta OK,6801270,-23.12378333166553,-46.564242260057
9340,6,NEGAR,Internet Banking PF,2021-09-14,05,PF,Alta Renda,FALSE,6323,68,59,Consulta OK,Consulta OK,0,-23.76566610976241,-46.876438893891816
9341,7,DERIVAR,Mobile Banking PF,2021-09-18,09,PF,Altíssima Renda,FALSE,1989,431,6,Consulta OK,Consulta OK,0,-23.65016082517291,-46.76867460660891
9342,14,DERIVAR,Internet Banking PJ,2021-09-03,09,PJ,Altíssima Renda,TRUE,5305,423,105,Consulta OK,TimeOut,0,-23.764265036546735,-46.672289768937254
9343,20,NEGAR,Internet Banking PJ,2021-09-13,04,PJ,Média Renda,FALSE,4374,122,20,Consulta OK,Consulta OK,0,-23.49811062394416,-46.526580820397136
9344,18,NEGAR,Agência Física PF,2021-09-11,04,PF,Massificado,FALSE,4299,147,20,Consulta OK,Consulta OK,0,-23.481889483266567,-46.54807467655195
9345,12,NEGAR,Internet Banking PF,2021-09-01,05,PF,Alta Renda,TRUE,4967,460,70,Consulta OK,Consulta OK,0,-23.36765452973506,-46.84557333702014
9346,1,NEGAR,Internet Banking PF,2021-09-04,01,PF,Alta Renda,FALSE,5878,234,79,Consulta OK,Consulta OK,0,-23.58895422516579,-46.45094262017987
9347,17,DERIVAR,Internet Banking PJ,2021-09-09,07,PJ,Massificado,FALSE,5336,142,72,Consulta OK,Consulta OK,0,-23.6420204753632,-46.827011726377386
9348,20,NEGAR,Internet Banking PJ,2021-09-06,01,PJ,Altíssima Renda,FALSE,2753,482,35,Consulta OK,Consulta OK,0,-23.60332948834689,-46.314888602176474
9349,18,DERIVAR,Internet Banking PF,2021-09-20,09,PF,Média Renda,TRUE,5039,314,86,Consulta OK,Consulta OK,0,-23.571938263368686,-46.52751928149398
9350,6,DERIVAR,Internet Banking PJ,2021-09-18,08,PJ,Altíssima Renda,TRUE,5117,233,92,Consulta OK,Consulta OK,0,-23.34156432022169,-46.37043932969519
9351,11,NEGAR,Internet Banking PJ,2021-09-07,01,PJ,Média Renda,FALSE,6636,83,12,Consulta OK,Consulta OK,0,-23.59862816617825,-46.24572055600339
9352,13,DERIVAR,Internet Banking PF,2021-09-19,08,PF,Massificado,FALSE,2436,533,11,TimeOut,Consulta OK,0,-23.61477199979487,-46.54537706984135
9353,16,APROVAR,Mobile Banking PJ,2021-09-03,10,PJ,Massificado,TRUE,3860,549,95,TimeOut,Consulta OK,6029320,-23.54619122982252,-46.820488169435855
9354,13,NEGAR,Mobile Banking PF,2021-09-03,05,PF,Média Renda,FALSE,4311,133,45,Consulta OK,Consulta OK,0,-23.171858861950465,-46.5644993811215
9355,9,NEGAR,Internet Banking PJ,2021-09-09,01,PJ,Alta Renda,FALSE,4593,15,32,Consulta OK,Consulta OK,0,-23.58098947651743,-46.64181346602151
9356,18,NEGAR,Internet Banking PF,2021-09-15,01,PF,Altíssima Renda,FALSE,5339,487,89,Consulta OK,Consulta OK,0,-23.324258592940925,-46.781389231028164
9357,13,NEGAR,Agência Física PJ,2021-09-07,05,PJ,Alta Renda,FALSE,4634,127,80,Consulta OK,Consulta OK,0,-23.560037187236563,-46.6132287901714
9358,5,NEGAR,Mobile Banking PF,2021-09-16,01,PF,Média Renda,FALSE,4819,280,2,Consulta OK,Consulta OK,0,-23.178682151196252,-46.68997636171208
9359,1,NEGAR,Mobile Banking PJ,2021-09-01,05,PJ,Alta Renda,FALSE,1743,48,94,Consulta OK,Consulta OK,0,-23.60515399438277,-46.95793268561495
9360,14,NEGAR,Mobile Banking PJ,2021-09-11,01,PJ,Massificado,TRUE,1297,394,50,Consulta OK,Consulta OK,0,-23.402227455157114,-46.72306465497142
9361,2,NEGAR,Mobile Banking PJ,2021-09-08,02,PJ,Alta Renda,TRUE,936,242,3,Consulta OK,Consulta OK,0,-23.539892738546676,-46.4969093080391
9362,15,NEGAR,Mobile Banking PF,2021-09-09,02,PF,Massificado,FALSE,2175,379,85,Consulta OK,Consulta OK,0,-22.824625973210505,-46.6385293889612
9363,7,APROVAR,Internet Banking PF,2021-09-01,10,PF,Altíssima Renda,TRUE,4131,459,54,Consulta OK,Consulta OK,2243133,-23.62134592304182,-46.56807521758168
9364,10,NEGAR,Mobile Banking PJ,2021-09-14,05,PJ,Altíssima Renda,TRUE,1280,220,20,Consulta OK,Consulta OK,0,-23.645858245542357,-46.570769231171596
9365,2,NEGAR,Agência Física PF,2021-09-01,01,PF,Altíssima Renda,FALSE,3161,363,30,Consulta OK,Consulta OK,0,-23.499550699129202,-46.52036115333432
9366,14,NEGAR,Mobile Banking PF,2021-09-18,03,PF,Alta Renda,TRUE,1610,20,33,Consulta OK,Consulta OK,0,-23.661222763417648,-46.438513149426484
9367,11,DERIVAR,Mobile Banking PJ,2021-09-06,09,PJ,Média Renda,FALSE,6847,97,35,Consulta OK,Consulta OK,0,-23.676477523928224,-46.87207757456905
9368,9,NEGAR,Agência Física PF,2021-09-09,01,PF,Média Renda,TRUE,3899,159,101,Consulta OK,TimeOut,0,-22.949941278803863,-46.877830162842
9369,6,DERIVAR,Agência Física PF,2021-09-15,06,PF,Altíssima Renda,TRUE,4581,283,53,Consulta OK,Consulta OK,0,-23.586401593940472,-46.589725663467334
9370,18,NEGAR,Agência Física PF,2021-09-10,01,PF,Altíssima Renda,TRUE,6176,107,36,Consulta OK,Consulta OK,0,-23.798068759788812,-46.96307109539602
9371,19,DERIVAR,Internet Banking PJ,2021-09-10,07,PJ,Altíssima Renda,FALSE,2750,240,105,Consulta OK,TimeOut,0,-23.816539092325083,-46.55890416540205
9372,1,NEGAR,Mobile Banking PF,2021-09-03,04,PF,Massificado,FALSE,5000,369,107,Consulta OK,TimeOut,0,-23.327791613993437,-46.701100299319776
9373,5,NEGAR,Agência Física PF,2021-09-09,03,PF,Massificado,TRUE,3704,499,20,Consulta OK,Consulta OK,0,-23.289156298515874,-46.56632838557021
9374,3,NEGAR,Mobile Banking PJ,2021-09-07,01,PJ,Média Renda,FALSE,1145,138,96,Consulta OK,Consulta OK,0,-23.401096719182906,-46.61290139988549
9375,19,APROVAR,Agência Física PF,2021-09-02,10,PF,Massificado,TRUE,2622,481,83,Consulta OK,Consulta OK,4848078,-23.492103836815893,-46.47923975350988
9376,5,NEGAR,Mobile Banking PF,2021-09-03,01,PF,Massificado,FALSE,5380,67,35,Consulta OK,Consulta OK,0,-23.840156127644736,-46.53250711384911
9377,19,NEGAR,Agência Física PF,2021-09-17,03,PF,Massificado,FALSE,2107,46,67,Consulta OK,Consulta OK,0,-23.59901076295376,-46.44242494644306
9378,6,DERIVAR,Agência Física PF,2021-09-12,06,PF,Altíssima Renda,TRUE,3724,268,33,Consulta OK,Consulta OK,0,-23.70222756026366,-46.267712990944105
9379,2,APROVAR,Mobile Banking PJ,2021-09-17,10,PJ,Média Renda,FALSE,1270,325,80,Consulta OK,Consulta OK,1553210,-23.622458722022824,-46.60559920575983
9380,5,NEGAR,Agência Física PJ,2021-09-01,03,PJ,Média Renda,TRUE,3385,207,47,Consulta OK,Consulta OK,0,-23.75534065881705,-47.048775454500564
9381,15,NEGAR,Agência Física PJ,2021-09-10,04,PJ,Massificado,TRUE,2751,99,99,Consulta OK,Consulta OK,0,-23.672984128982964,-46.75186504535858
9382,6,NEGAR,Mobile Banking PJ,2021-09-14,04,PJ,Altíssima Renda,FALSE,5111,460,41,Consulta OK,Consulta OK,0,-23.478740693759995,-46.99881929722434
9383,6,DERIVAR,Agência Física PF,2021-09-15,09,PF,Alta Renda,TRUE,494,318,44,Consulta OK,Consulta OK,0,-23.459241794666674,-46.561826020115696
9384,11,DERIVAR,Internet Banking PF,2021-09-02,09,PF,Média Renda,FALSE,1028,277,41,Consulta OK,Consulta OK,0,-23.63708681141354,-46.58222428637944
9385,16,DERIVAR,Agência Física PJ,2021-09-03,07,PJ,Alta Renda,FALSE,4674,544,58,TimeOut,Consulta OK,0,-24.09111490705797,-46.699073576783626
9386,15,DERIVAR,Agência Física PJ,2021-09-13,07,PJ,Massificado,FALSE,1499,119,96,Consulta OK,Consulta OK,0,-23.716094629347538,-46.673975828396365
9387,1,DERIVAR,Mobile Banking PF,2021-09-12,09,PF,Alta Renda,TRUE,5264,191,74,Consulta OK,Consulta OK,0,-23.659457269800953,-46.464069323677734
9388,16,DERIVAR,Mobile Banking PF,2021-09-14,07,PF,Massificado,FALSE,2648,191,67,Consulta OK,Consulta OK,0,-23.793429297320795,-46.2964444546799
9389,16,NEGAR,Agência Física PJ,2021-09-11,05,PJ,Altíssima Renda,TRUE,853,117,107,Consulta OK,TimeOut,0,-23.620764615665227,-46.577163681799234
9390,7,NEGAR,Agência Física PF,2021-09-03,03,PF,Alta Renda,FALSE,6152,520,28,TimeOut,Consulta OK,0,-23.361719429232696,-46.718415010958175
9391,3,DERIVAR,Internet Banking PF,2021-09-18,08,PF,Média Renda,FALSE,6609,423,95,Consulta OK,Consulta OK,0,-23.21617829007839,-46.66071464417191
9392,1,APROVAR,Internet Banking PJ,2021-09-07,10,PJ,Média Renda,TRUE,5479,32,22,Consulta OK,Consulta OK,4722898,-23.731541235833618,-46.19111791481091
9393,12,DERIVAR,Agência Física PF,2021-09-19,08,PF,Alta Renda,TRUE,5278,96,31,Consulta OK,Consulta OK,0,-23.51194165289856,-46.78741958730285
9394,5,NEGAR,Mobile Banking PF,2021-09-20,04,PF,Média Renda,FALSE,5030,231,28,Consulta OK,Consulta OK,0,-23.41867695080301,-46.72983555287385
9395,17,DERIVAR,Agência Física PF,2021-09-15,08,PF,Massificado,TRUE,1011,169,61,Consulta OK,Consulta OK,0,-23.512656201813943,-46.74806176166379
9396,5,NEGAR,Internet Banking PF,2021-09-03,02,PF,Média Renda,TRUE,6478,253,72,Consulta OK,Consulta OK,0,-23.485828712682277,-47.20373010730879
9397,5,APROVAR,Mobile Banking PJ,2021-09-04,10,PJ,Média Renda,TRUE,5118,468,39,Consulta OK,Consulta OK,8025024,-23.354992242458067,-46.70969629604167
9398,8,NEGAR,Agência Física PJ,2021-09-18,01,PJ,Massificado,TRUE,4261,550,73,TimeOut,Consulta OK,0,-23.42867116767447,-46.32692911044768
9399,11,DERIVAR,Agência Física PJ,2021-09-03,07,PJ,Média Renda,TRUE,5125,10,63,Consulta OK,Consulta OK,0,-23.73352362728167,-46.787166176523215
9400,20,NEGAR,Internet Banking PF,2021-09-09,03,PF,Média Renda,TRUE,5220,211,4,Consulta OK,Consulta OK,0,-23.699352770538617,-46.592587621184954
9401,17,DERIVAR,Internet Banking PF,2021-09-12,06,PF,Massificado,FALSE,5254,206,7,Consulta OK,Consulta OK,0,-23.196064533842303,-46.627047452191874
9402,7,NEGAR,Internet Banking PF,2021-09-06,05,PF,Média Renda,FALSE,4969,184,94,Consulta OK,Consulta OK,0,-23.471556323287334,-46.49659761367886
9403,14,DERIVAR,Mobile Banking PF,2021-09-14,09,PF,Massificado,FALSE,5975,330,83,Consulta OK,Consulta OK,0,-23.367764570802212,-46.496701637956285
9404,18,DERIVAR,Mobile Banking PF,2021-09-07,07,PF,Média Renda,TRUE,102,193,83,Consulta OK,Consulta OK,0,-23.5493031719927,-46.34031289509321
9405,4,NEGAR,Agência Física PF,2021-09-20,04,PF,Média Renda,FALSE,4542,114,5,Consulta OK,Consulta OK,0,-23.478826044366873,-46.67294842908724
9406,10,NEGAR,Mobile Banking PJ,2021-09-07,02,PJ,Alta Renda,FALSE,6399,15,74,Consulta OK,Consulta OK,0,-23.697534511087476,-46.87250644372109
9407,1,APROVAR,Mobile Banking PJ,2021-09-09,10,PJ,Alta Renda,TRUE,2582,197,7,Consulta OK,Consulta OK,2742084,-23.36148701670731,-46.422218126633325
9408,2,NEGAR,Agência Física PJ,2021-09-14,05,PJ,Alta Renda,TRUE,3180,379,37,Consulta OK,Consulta OK,0,-23.38980907218214,-46.819311515176075
9409,4,NEGAR,Internet Banking PF,2021-09-12,03,PF,Altíssima Renda,TRUE,5537,536,85,TimeOut,Consulta OK,0,-23.88868214131549,-46.561669081602716
9410,20,NEGAR,Mobile Banking PF,2021-09-18,03,PF,Alta Renda,TRUE,6516,92,54,Consulta OK,Consulta OK,0,-23.941715812308136,-46.287393523924294
9411,19,NEGAR,Agência Física PJ,2021-09-16,01,PJ,Massificado,TRUE,3802,392,27,Consulta OK,Consulta OK,0,-23.939383448546078,-46.64081650008206
9412,20,NEGAR,Agência Física PJ,2021-09-06,02,PJ,Média Renda,FALSE,4939,66,24,Consulta OK,Consulta OK,0,-23.547562740910244,-46.58892551391156
